Step Id,Device_id,Model ID,Task ID,Stream ID,Name,Type,OP State,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
4,2,4294967295,64272,358,RmsNorm,RmsNorm,dynamic,AI_VECTOR_CORE,1768879430541783.930	,58.900,0.120000,48,0,NO,"""4096,1,3584;3584""",DT_BF16;DT_BF16,ND;ND,"""4096,1,3584;4096,1,1""",DT_BF16;FLOAT,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.18,4767540,38.659,0.701,26.62,0.482,14.401,0.261,13.811,0.25,0.002,0.000
4,2,4294967295,64273,358,aclnnMatmul_MatMulV3Common_MatMulV3,MatMulV3,dynamic,AI_CORE,1768879430541842.850	,419.200,0.000000,24,0,NO,"""4096,3584;4608,3584""",DT_BF16;DT_BF16,ND;ND,"""4096,4608""",DT_BF16,ND,N/A,405.22,17505515,383.646,0.947,182.508,0.45,305.743,0.755,377.611,0.932,68.874,0.17,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.665
4,2,4294967295,64274,358,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1768879430542262.070	,36.700,0.050000,48,0,NO,"""4096,1,4608;4608""",DT_BF16;DT_BF16,NCL;ND,"""4096,1,4608""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.276,2875063,19.043,0.572,6.425,0.193,15.686,0.471,15.708,0.472,0.014,0.000
4,2,4294967295,64275,358,aclnnInplaceCopy_SliceAiCore_Slice,Slice,dynamic,AI_VECTOR_CORE,1768879430542298.790	,18.260,0.050000,48,0,NO,"""4096,4,1152;3;3""",DT_BF16;INT64;INT64,NCHW;ND;ND,"""4096,4,896""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.29,1407440,0.008,0.0,0.692,0.042,11.229,0.689,7.818,0.48,0.069,0.000
4,2,4294967295,64276,358,aclnnCos_CosAiCore_Cos,Cos,dynamic,AI_VECTOR_CORE,1768879430542317.070	,15.420,0.000000,48,0,NO,"""4096,1,1,128""",FLOAT,NCHW,"""4096,1,1,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.821,1107724,6.992,0.545,0.4,0.031,3.996,0.312,0.926,0.072,0.099,0.000
4,2,4294967295,64277,358,aclnnMuls_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1768879430542332.510	,9.380,0.080000,48,0,NO,"""4096,1,1,128;""",FLOAT;FLOAT,NCHW;ND,"""4096,1,1,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.926,684792,0.124,0.016,0.298,0.038,2.688,0.339,1.996,0.252,0.177,0.000
4,2,4294967295,64278,358,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1768879430542341.910	,9.520,0.120000,48,0,NO,"""4096,1,1,128""",FLOAT,NCHW,"""4096,1,1,128""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.571,654170,0.117,0.015,0.181,0.024,2.716,0.359,0.861,0.114,0.213,0.000
4,2,4294967295,64279,358,aclnnSin_SinAiCore_Sin,Sin,dynamic,AI_VECTOR_CORE,1768879430542351.450	,15.700,0.000000,48,0,NO,"""4096,1,1,128""",FLOAT,NCHW,"""4096,1,1,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.728,1099698,6.618,0.52,0.39,0.031,1.842,0.145,0.704,0.055,0.112,0.000
4,2,4294967295,64280,358,aclnnMuls_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1768879430542367.170	,6.200,0.050000,48,0,NO,"""4096,1,1,128;""",FLOAT;FLOAT,NCHW;ND,"""4096,1,1,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.952,427824,0.124,0.025,2.29,0.462,2.04,0.412,0.475,0.096,0.0,0.000
4,2,4294967295,64281,358,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1768879430542373.390	,4.540,0.050000,48,0,NO,"""4096,1,1,128""",FLOAT,NCHW,"""4096,1,1,128""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.299,198625,0.117,0.051,0.746,0.325,0.513,0.223,0.895,0.389,0.0,0.000
4,2,4294967295,64282,358,RotaryPositionEmbedding,RotaryPositionEmbedding,dynamic,AI_VECTOR_CORE,1768879430542377.970	,60.020,0.000000,48,0,NO,"""4096,1,28,128;4096,1,1,128;4096,1,1,128""",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"""4096,1,28,128""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.727,4901179,31.455,0.555,22.691,0.4,26.364,0.465,31.264,0.551,0.02,0.000
4,2,4294967295,64283,358,aclnnCat_TensorMoveAiCore_TensorMove,TensorMove,dynamic,AI_VECTOR_CORE,1768879430542438.010	,24.700,0.000000,48,0,NO,"""4096,1,28,128""",DT_BF16,NCHW,"""4096,1,28,128""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.343,1844058,0.008,0.0,0.22,0.01,7.915,0.371,9.055,0.424,0.13,0.000
4,2,4294967295,64284,358,aclnnCos_CosAiCore_Cos,Cos,dynamic,AI_VECTOR_CORE,1768879430542462.730	,14.340,0.050000,48,0,NO,"""4096,1,1,128""",FLOAT,NCHW,"""4096,1,1,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.526,995874,6.992,0.607,0.992,0.086,2.875,0.249,1.065,0.092,0.103,0.000
4,2,4294967295,64285,358,aclnnMuls_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1768879430542477.090	,6.200,0.000000,48,0,NO,"""4096,1,1,128;""",FLOAT;FLOAT,NCHW;ND,"""4096,1,1,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.931,426012,0.124,0.025,2.288,0.464,2.019,0.409,0.477,0.097,0.0,0.000
4,2,4294967295,64286,358,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1768879430542483.330	,10.800,0.050000,48,0,NO,"""4096,1,1,128""",FLOAT,NCHW,"""4096,1,1,128""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.554,739098,0.117,0.014,0.166,0.019,3.272,0.382,1.657,0.194,0.229,0.000
4,2,4294967295,64287,358,aclnnSin_SinAiCore_Sin,Sin,dynamic,AI_VECTOR_CORE,1768879430542494.150	,12.840,0.200000,48,0,NO,"""4096,1,1,128""",FLOAT,NCHW,"""4096,1,1,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,868356,6.618,0.658,0.371,0.037,1.905,0.19,0.641,0.064,0.062,0.000
4,2,4294967295,64288,358,aclnnMuls_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1768879430542507.030	,6.720,0.000000,48,0,NO,"""4096,1,1,128;""",FLOAT;FLOAT,NCHW;ND,"""4096,1,1,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.391,465819,0.124,0.023,2.497,0.463,2.246,0.417,0.498,0.092,0.0,0.000
4,2,4294967295,64289,358,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1768879430542513.770	,4.840,0.030000,48,0,NO,"""4096,1,1,128""",FLOAT,NCHW,"""4096,1,1,128""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.653,229184,0.117,0.044,0.811,0.306,0.567,0.214,1.128,0.425,0.0,0.000
4,2,4294967295,64290,358,aclnnInplaceCopy_SliceAiCore_Slice,Slice,dynamic,AI_VECTOR_CORE,1768879430542518.630	,19.640,0.160000,48,0,NO,"""4096,4,1152;3;3""",DT_BF16;INT64;INT64,NCHW;ND;ND,"""4096,4,128""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.274,1492478,0.008,0.0,7.324,0.424,2.741,0.159,1.97,0.114,0.256,0.000
4,2,4294967295,64291,358,RotaryPositionEmbedding,RotaryPositionEmbedding,dynamic,AI_VECTOR_CORE,1768879430542538.310	,22.160,0.000000,48,0,NO,"""4096,1,4,128;4096,1,1,128;4096,1,1,128""",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"""4096,1,4,128""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.133,1566690,4.816,0.266,5.579,0.308,7.845,0.433,4.766,0.263,0.072,0.000
4,2,4294967295,64292,358,aclnnCat_TensorMoveAiCore_TensorMove,TensorMove,dynamic,AI_VECTOR_CORE,1768879430542560.490	,10.200,0.090000,48,0,NO,"""4096,1,4,128""",DT_BF16,NCHW,"""4096,1,4,128""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.61,743890,0.008,0.001,0.179,0.021,3.825,0.444,0.956,0.111,0.262,0.000
4,2,4294967295,64293,358,aclnnInplaceCopy_SliceAiCore_Slice,Slice,dynamic,AI_VECTOR_CORE,1768879430542570.710	,10.480,0.050000,48,0,NO,"""4096,4,1152;3;3""",DT_BF16;INT64;INT64,NCHW;ND;ND,"""4096,4,128""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.698,751512,0.008,0.001,0.349,0.04,3.752,0.431,0.888,0.102,0.098,0.000
4,2,4294967295,64294,358,aclnnFlashAttentionScore_FlashAttentionScore_FlashAttentionScore,FlashAttentionScore,dynamic,MIX_AIC,1768879430542582.510	,882.400,1.270000,24,48,NO,"""4096,1,3584;4096,1,512;4096,1,512;;;;2048,2048;;;;;;;;""",DT_BF16;DT_BF16;DT_BF16;DT_BF16;UINT8;DT_BF16;BOOL;INT64;INT64;INT64;INT64;INT64;FLOAT;FLOAT;FLOAT,NCL;NCL;NCL;ND;ND;ND;ND;ND;ND;ND;ND;ND;ND;ND;ND,"""1,28,4096,8;1,28,4096,8;;4096,1,3584""",FLOAT;FLOAT;DT_BF16;DT_BF16,ND;ND;ND;ND,0,844.92,36500537,376.263,0.445,808.627,0.957,313.92,0.372,517.828,0.613,648.449,0.767,0.001,843.107,72844461,573.752,0.681,343.242,0.407,304.117,0.361,225.334,0.267,0.011,95.752
4,2,4294967295,64296,358,aclnnMatmul_MatMulV3Common_MatMulV3,MatMulV3,dynamic,AI_CORE,1768879430543465.790	,360.080,0.850000,24,0,NO,"""4096,3584;3584,3584""",DT_BF16;DT_BF16,ND;ND,"""4096,3584""",DT_BF16,ND,N/A,347.582,15015531,298.658,0.859,142.474,0.41,237.613,0.684,321.962,0.926,56.546,0.163,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.529
4,2,4294967295,64297,358,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1768879430543825.910	,81.000,0.170000,48,0,NO,"""4096,1,3584;4096,1,3584""",DT_BF16;DT_BF16,NCL;NCL,"""4096,1,3584""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.952,6735013,17.395,0.223,2.607,0.033,72.661,0.932,25.159,0.323,0.01,0.000
4,2,4294967295,64298,358,RmsNorm,RmsNorm,dynamic,AI_VECTOR_CORE,1768879430543906.930	,66.740,0.000000,48,0,NO,"""4096,1,3584;3584""",DT_BF16;DT_BF16,ND;ND,"""4096,1,3584;4096,1,1""",DT_BF16;FLOAT,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.935,5351177,38.669,0.624,26.288,0.424,16.198,0.262,15.346,0.248,0.008,0.000
4,2,4294967295,64299,358,aclnnMatmul_MatMulV3Common_MatMulV3,MatMulV3,dynamic,AI_CORE,1768879430543973.690	,3473.220,0.010000,24,0,NO,"""4096,3584;37888,3584""",DT_BF16;DT_BF16,ND;ND,"""4096,37888""",DT_BF16,ND,N/A,3452.018,149127158,3162.412,0.916,1473.23,0.427,2491.605,0.722,3316.988,0.961,595.004,0.172,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.390
4,2,4294967295,64300,358,SwiGlu,SwiGlu,dynamic,AI_VECTOR_CORE,1768879430547446.930	,446.040,0.030000,48,0,NO,"""4096,37888""",DT_BF16,ND,"""4096,18944""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.788,37652083,201.677,0.463,68.475,0.157,425.858,0.977,260.033,0.597,0.004,0.000
4,2,4294967295,64301,358,aclnnMatmul_MatMulV3Common_MatMulV3,MatMulV3,dynamic,AI_CORE,1768879430547892.990	,1957.780,0.000000,24,0,NO,"""4096,18944;3584,18944""",DT_BF16;DT_BF16,ND;ND,"""4096,3584""",DT_BF16,ND,N/A,1888.258,81572766,1594.073,0.844,725.789,0.384,1240.318,0.657,1833.476,0.971,62.808,0.033,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.449
4,2,4294967295,64302,358,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1768879430549850.790	,52.280,0.000000,48,0,NO,"""4096,1,3584;4096,1,3584""",DT_BF16;DT_BF16,NCL;NCL,"""4096,1,3584""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.025,3803799,17.391,0.395,3.62,0.082,41.838,0.95,9.439,0.214,0.003,0.000
4,2,4294967295,64303,358,RmsNorm,RmsNorm,dynamic,AI_VECTOR_CORE,1768879430549903.090	,57.460,0.000000,48,0,NO,"""4096,1,3584;3584""",DT_BF16;DT_BF16,ND;ND,"""4096,1,3584;4096,1,1""",DT_BF16;FLOAT,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.663,4636483,38.655,0.72,28.229,0.526,12.706,0.237,13.16,0.245,0.002,0.000
4,2,4294967295,64304,358,aclnnMatmul_MatMulV3Common_MatMulV3,MatMulV3,dynamic,AI_CORE,1768879430549960.590	,410.920,0.040000,24,0,NO,"""4096,3584;4608,3584""",DT_BF16;DT_BF16,ND;ND,"""4096,4608""",DT_BF16,ND,N/A,405.222,17505580,383.748,0.947,182.45,0.45,305.752,0.755,378.966,0.935,69.336,0.171,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.613
4,2,4294967295,64305,358,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1768879430550371.530	,36.760,0.080000,48,0,NO,"""4096,1,4608;4608""",DT_BF16;DT_BF16,NCL;ND,"""4096,1,4608""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.286,2875935,19.044,0.572,6.419,0.193,15.325,0.46,15.942,0.479,0.014,0.000
4,2,4294967295,64306,358,aclnnInplaceCopy_SliceAiCore_Slice,Slice,dynamic,AI_VECTOR_CORE,1768879430550408.330	,19.540,0.000000,48,0,NO,"""4096,4,1152;3;3""",DT_BF16;INT64;INT64,NCHW;ND;ND,"""4096,4,896""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.667,1440004,0.008,0.0,0.682,0.041,10.852,0.651,8.365,0.502,0.069,0.000
4,2,4294967295,64307,358,aclnnCos_CosAiCore_Cos,Cos,dynamic,AI_VECTOR_CORE,1768879430550427.910	,16.440,0.210000,48,0,NO,"""4096,1,1,128""",FLOAT,NCHW,"""4096,1,1,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.734,1100210,6.992,0.549,0.406,0.032,3.834,0.301,1.263,0.099,0.095,0.000
4,2,4294967295,64308,358,aclnnMuls_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1768879430550444.370	,9.400,0.000000,48,0,NO,"""4096,1,1,128;""",FLOAT;FLOAT,NCHW;ND,"""4096,1,1,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.753,669891,0.124,0.016,0.289,0.037,2.716,0.35,1.837,0.237,0.176,0.000
4,2,4294967295,64309,358,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1768879430550453.790	,8.580,0.100000,48,0,NO,"""4096,1,1,128""",FLOAT,NCHW,"""4096,1,1,128""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.055,609566,0.117,0.017,0.167,0.024,2.925,0.415,0.337,0.048,0.212,0.000
4,2,4294967295,64310,358,aclnnSin_SinAiCore_Sin,Sin,dynamic,AI_VECTOR_CORE,1768879430550462.410	,15.780,0.170000,48,0,NO,"""4096,1,1,128""",FLOAT,NCHW,"""4096,1,1,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.717,1098749,6.618,0.52,0.39,0.031,1.833,0.144,0.718,0.056,0.113,0.000
4,2,4294967295,64311,358,aclnnMuls_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1768879430550478.210	,6.920,0.000000,48,0,NO,"""4096,1,1,128;""",FLOAT;FLOAT,NCHW;ND,"""4096,1,1,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.556,480040,0.124,0.022,2.607,0.469,2.295,0.413,0.508,0.091,0.0,0.000
4,2,4294967295,64312,358,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1768879430550485.150	,4.660,0.080000,48,0,NO,"""4096,1,1,128""",FLOAT,NCHW,"""4096,1,1,128""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.393,206740,0.117,0.049,0.745,0.311,0.521,0.218,0.982,0.41,0.0,0.000
4,2,4294967295,64313,358,RotaryPositionEmbedding,RotaryPositionEmbedding,dynamic,AI_VECTOR_CORE,1768879430550489.830	,56.580,0.000000,48,0,NO,"""4096,1,28,128;4096,1,1,128;4096,1,1,128""",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"""4096,1,28,128""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.801,4561974,31.445,0.596,22.028,0.417,21.328,0.404,26.666,0.505,0.02,0.000
4,2,4294967295,64314,358,aclnnCat_TensorMoveAiCore_TensorMove,TensorMove,dynamic,AI_VECTOR_CORE,1768879430550546.430	,29.120,0.170000,48,0,NO,"""4096,1,28,128""",DT_BF16,NCHW,"""4096,1,28,128""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.51,2117668,0.008,0.0,0.222,0.009,9.088,0.371,11.369,0.464,0.137,0.000
4,2,4294967295,64315,358,aclnnCos_CosAiCore_Cos,Cos,dynamic,AI_VECTOR_CORE,1768879430550575.590	,14.240,0.000000,48,0,NO,"""4096,1,1,128""",FLOAT,NCHW,"""4096,1,1,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.39,984138,6.992,0.614,1.109,0.097,2.813,0.247,1.101,0.097,0.102,0.000
4,2,4294967295,64316,358,aclnnMuls_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1768879430550589.850	,6.260,0.010000,48,0,NO,"""4096,1,1,128;""",FLOAT;FLOAT,NCHW;ND,"""4096,1,1,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.968,429213,0.124,0.025,2.276,0.458,2.054,0.413,0.49,0.099,0.0,0.000
4,2,4294967295,64317,358,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1768879430550596.130	,10.320,0.240000,48,0,NO,"""4096,1,1,128""",FLOAT,NCHW,"""4096,1,1,128""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.229,710968,0.117,0.014,0.161,0.02,3.261,0.396,1.351,0.164,0.23,0.000
4,2,4294967295,64318,358,aclnnSin_SinAiCore_Sin,Sin,dynamic,AI_VECTOR_CORE,1768879430550606.470	,12.840,0.000000,48,0,NO,"""4096,1,1,128""",FLOAT,NCHW,"""4096,1,1,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.072,870194,6.618,0.657,0.374,0.037,1.916,0.19,0.651,0.065,0.063,0.000
4,2,4294967295,64319,358,aclnnMuls_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1768879430550619.330	,7.060,0.000000,48,0,NO,"""4096,1,1,128;""",FLOAT;FLOAT,NCHW;ND,"""4096,1,1,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.682,490916,0.124,0.022,2.675,0.471,2.354,0.414,0.502,0.088,0.0,0.000
4,2,4294967295,64320,358,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1768879430550626.410	,4.500,0.190000,48,0,NO,"""4096,1,1,128""",FLOAT,NCHW,"""4096,1,1,128""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.439,210711,0.117,0.048,0.856,0.351,0.567,0.233,0.869,0.356,0.0,0.000
4,2,4294967295,64321,358,aclnnInplaceCopy_SliceAiCore_Slice,Slice,dynamic,AI_VECTOR_CORE,1768879430550630.930	,12.280,0.000000,48,0,NO,"""4096,4,1152;3;3""",DT_BF16;INT64;INT64,NCHW;ND;ND,"""4096,4,128""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.951,859756,0.008,0.001,0.373,0.037,3.526,0.354,2.137,0.215,0.26,0.000
4,2,4294967295,64322,358,RotaryPositionEmbedding,RotaryPositionEmbedding,dynamic,AI_VECTOR_CORE,1768879430550643.250	,23.060,0.000000,48,0,NO,"""4096,1,4,128;4096,1,1,128;4096,1,1,128""",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"""4096,1,4,128""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,1684801,4.817,0.247,5.616,0.288,9.409,0.483,5.717,0.293,0.072,0.000
4,2,4294967295,64323,358,aclnnCat_TensorMoveAiCore_TensorMove,TensorMove,dynamic,AI_VECTOR_CORE,1768879430550666.330	,9.960,0.000000,48,0,NO,"""4096,1,4,128""",DT_BF16,NCHW,"""4096,1,4,128""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.596,742682,0.008,0.001,0.183,0.021,3.835,0.446,0.954,0.111,0.263,0.000
4,2,4294967295,64324,358,aclnnInplaceCopy_SliceAiCore_Slice,Slice,dynamic,AI_VECTOR_CORE,1768879430550676.310	,10.540,0.040000,48,0,NO,"""4096,4,1152;3;3""",DT_BF16;INT64;INT64,NCHW;ND;ND,"""4096,4,128""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.719,753307,0.008,0.001,0.382,0.044,3.751,0.43,0.891,0.102,0.097,0.000
4,2,4294967295,64325,358,aclnnFlashAttentionScore_FlashAttentionScore_FlashAttentionScore,FlashAttentionScore,dynamic,MIX_AIC,1768879430550687.710	,882.760,0.960000,24,48,NO,"""4096,1,3584;4096,1,512;4096,1,512;;;;2048,2048;;;;;;;;""",DT_BF16;DT_BF16;DT_BF16;DT_BF16;UINT8;DT_BF16;BOOL;INT64;INT64;INT64;INT64;INT64;FLOAT;FLOAT;FLOAT,NCL;NCL;NCL;ND;ND;ND;ND;ND;ND;ND;ND;ND;ND;ND;ND,"""1,28,4096,8;1,28,4096,8;;4096,1,3584""",FLOAT;FLOAT;DT_BF16;DT_BF16,ND;ND;ND;ND,0,847.662,36618992,376.185,0.444,810.537,0.956,314.127,0.371,519.833,0.613,651.25,0.768,0.001,845.779,73075264,573.759,0.678,343.164,0.406,304.19,0.36,225.823,0.267,0.011,96.024
4,2,4294967295,64327,358,aclnnMatmul_MatMulV3Common_MatMulV3,MatMulV3,dynamic,AI_CORE,1768879430551571.730	,359.580,1.240000,24,0,NO,"""4096,3584;3584,3584""",DT_BF16;DT_BF16,ND;ND,"""4096,3584""",DT_BF16,ND,N/A,348.942,15074299,298.66,0.856,143.27,0.411,237.537,0.681,323.764,0.928,57.896,0.166,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.042
4,2,4294967295,64328,358,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1768879430551931.350	,81.100,0.000000,48,0,NO,"""4096,1,3584;4096,1,3584""",DT_BF16;DT_BF16,NCL;NCL,"""4096,1,3584""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.523,6784382,17.395,0.222,2.6,0.033,73.551,0.937,23.651,0.301,0.01,0.000
